ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE	ALT_MIN	TRAN_ALT	TRAN_LVL	RTE_TYPE_QUAL
IT07616	3	T17L-H HI TACAN RW17L	LIED	08200	2006075		USN	ITAF	200603	T	6000		
IT07616	3	T35R   TACAN RW35R	LIED	08200	2006075		USN	ITAF	200603	T	6000		
IT07616	3	T35R-H HI TACAN RW35R	LIED	08200	2006075		USN	ITAF	200603	T	6000		
IT14341	2	GIA5A  GIANO5A	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	KAP5A  KAPIL5A	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	LUR5A  LURON5A	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	LUR5B  LURON5B	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	PAL5A	LICJ	13400	2006075		USN	IT	200603	T	5000		
IT14341	2	PAL6B	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	ROS5A  ROSAS5A	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	ROS5B  ROSAS5B	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	2	TRA5A  TRAPANI5A	LICJ	13400	2004274		USN	IT	200410	T	5000		
IT14341	3	D20    VORDME(PRS) RW20	LICJ	13400	2005048		USN	IT	200502	T	5000		
IT14341	3	I20    ILS/DME (ITO) S RW20	LICJ	13400	2005048		USN	ITAF	200502	T	5000		
IT14341	3	I25    ILS/DME (RAI) P RW25	LICJ	13400	2005048		USN	IT	200502	T	5000		
IT17889	2	PAL5A	LICT	08500	2006075		USAF	ITAF	200603	T	5000		
IT17889	2	PAL5C	LICT	08500	2006075		USAF	ITAF	200603	T	5000		
IT17889	2	PRS5A	LICT	08500	2006075		USAF	ITAF	200603	T	5000		
IT17889	3	T13    HI TACAN RW13	LICT	08500	2006047	2	USAF	ITAF	200602	T	5000		
IT17889	3	T31    HI TACAN RW31	LICT	08500	2006075	1	USAF	ITAF	200603	T	5000		
IT19831	1	RW281  RW28L/R SIGONELLA 1	LICZ		2005272		USN	ITAF	200510	T	7000		
IT19831	1	RW282  RW28L/R SIGONELLA 2	LICZ		2005272		USN	ITAF	200510	T	7000		
IT19831	1	SIGNL1 SIGONELLA 1 (RW10R/L)	LICZ		2005272		USN	ITAF	200510	T	7000		
IT19831	1	SIGNL2 SIGONELLA 2 (RW10R/L)	LICZ		2005272		USN	ITAF	200510	T	7000		
IT19831	2	JOS5A  JOSEF5A	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	ORI5A  ORION5A	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	ORI5B  ORION5B	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID111 SIGONELLA11(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID112 SIGONELLA11(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID121 SIGONELLA12(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID122 SIGONELLA12(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID131 SIGONELLA13(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID132 SIGONELLA13(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID211 SIGONELLA21(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID212 SIGONELLA21(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID221 SIGONELLA22(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID222 SIGONELLA22(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID231 SIGONELLA23(NSY)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	SID232 SIGONELLA23(SIG)	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5A  STAIR5A	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5B  STAIR5B	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5C  STAIR5C	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5D  STAIR5D	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5E  STAIR5E	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	2	STA5F  STAIR5F	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	EVOR   VOR	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T10R-1 HI TACAN 1 RW10R	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T10R-2 HI TACAN 2 RW10R	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T10R-3 TACAN 3 RW10R	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T10R-4 TACAN 4 RW10R	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T28L-1 HI TACAN 1 RW28L	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T28L-2 HI TACAN 2 RW28L	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T28L-3 TACAN 3 RW28L	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT19831	3	T28L-4 TACAN 4 RW28L	LICZ	13300	2006075		USN	ITAF	200603	T	7000		
IT20768	2	RW11	LIBA	11300	2006075		USAF	ITAF	200603	T	7000		
IT20768	2	RW29	LIBA	11300	2006075		USAF	ITAF	200603	T	7000		
IT20955	1	ELB    CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	1	GRO    CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	1	PNZ    CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	1	TEA    CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	1	TURMO  CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	1	VALMA  CIAMPINO	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	2	OST5A  OSTIA5A	LIRA		2004330		USN	IT	200412	T			
IT20955	2	OST5B  OSTIA5B	LIRA		2004330		USN	IT	200412	T			
IT20955	2	OST5C  OSTIA5C	LIRA		2004330		USN	IT	200412	T			
IT20955	2	OST5D  OSTIA5D	LIRA		2002360		USN	IT	200213	T			
IT20955	2	PEM5A  PEMAR5A	LIRA		2004330		USN	IT	200412	T			
IT20955	2	PRA5A  PRACTICA5A	LIRA		2004330		USN	IT	200412	T			
IT20955	2	PRA5B  PRACTICA5B	LIRA		2002360		USN	IT	200213	T			
IT20955	2	URB5A  URBE5A	LIRA		2004330		USN	IT	200412	T			
IT20955	2	URB5B  URBE5B	LIRA		2002360		USN	IT	200303	T			
IT20955	3	D15    VOR/DME RW15	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	3	I15-1  ILS P RW15	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	3	I15-3  ILS S RW15	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	3	N15-1  NDB P RW15	LIRA		2005020		USN	IT	200501	T	6000		
IT20955	3	N15-3  NDB S RW15	LIRA		2005020		USN	IT	200501	T	6000		
IT21407	2	VIC5D  VICENZA5D	LIPT		2003331		USA	ITAF	200312	T			
IT21407	2	VIC6C  VICENZA6C	LIPT		2003331		USA	ITAF	200312	T			
IT21407	3	DVOR   VORDME	LIPT		2006019	4	USA	ITAF	200601	T	6000		
IT21407	3	EVOR   VOR	LIPT		2006019	4	USA	ITAF	200601	T	6000		
IT21407	3	FNDB   NDB	LIPT		2006019	8	USA	ITAF	200601	T	6000		
IT22537	2	TACN3  TACAN 3	LIPS	15300	2006047		USA	ITAF	200602	T	6000		
IT22537	2	TACN4  TACAN4	LIPS	15300	2006047		USA	ITAF	200602	T	6000		
IT22537	3	N26    NDB RW26	LIPS		2006047	6	USA	ITAF	200602	T	6000		
IT22537	3	T08    TACAN RW08	LIPS		2006047	3	USA	ITAF	200602	T	6000		
IT22537	3	T26    TACAN RW26	LIPS		2006047	3	USA	ITAF	200602	T	6000		
IT28184	1	BLT1A  BOLOT1A	LIEO		2005216		USN	IT	200508	T			
IT28184	1	BLT1B  BOLOT1B	LIEO		2005216		USN	IT	200508	T			
IT28184	1	BRN1A  BAREN1A	LIEO		2005216		USN	IT	200508	T			
IT28184	1	BRN1B  BAREN1B	LIEO		2005216		USN	IT	200508	T			
IT28184	1	BRN1C  BAREN1C	LIEO		2005216		USN	IT	200508	T			
IT28184	1	BTX1A  BATOX 1A	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	BTX1B  BATOX 1B	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	FED1A  FEDRA1A	LIEO		2005216		USN	IT	200508	T			
IT28184	1	GITR1A GITRI 1A	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	GITR1B GITRI 1B	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	MNK1A  MINKA1A	LIEO		2005216		USN	IT	200508	T			
IT28184	1	MNK1B  MINKA1B	LIEO		2005216		USN	IT	200508	T			
IT28184	1	PTR1A  PITOR 1A	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	PTR1B  PITOR 1B	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	PZZO1A POZZO 1A	LIEO		2005216		USN	IT	200508	T			
IT28184	1	SKN1A  SUKUN 1A	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	1	SKN1B  SUKUN 1B	LIEO		2005216		USN	IT	200508	T	6000		
IT28184	2	BAR6A  BAREN6A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	BAT5A  BATOX5A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	BAT5B  BATOX5B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	KOL6A  KOLUS6A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	KOL6B  KOLUS6B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	PIT5A  PITOR5A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	PIT5B  PITOR5B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	POZ6A  POZZO6A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	POZ6B  POZZO6B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	SUK5A  SUKUN5A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	SUK5B  SUKUN5B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	SUK5C  SUKUN5C	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	SUK5D  SUKUN5D	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	TER5A  TEREZ5A	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	2	TER5B  TEREZ5B	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D06-1  VORDME S RW06(221)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D06-2  VORDME S RW06(228)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D06-3  VORDME P RW06	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D24-1  VORDME S RW24(210)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D24-2  VORDME S RW24(140)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	D24-3  VORDME P RW24	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-1  ILSDME P RW06	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-2  ILS/DME SME P RW06	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-3  ILSDME S RW06(221)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-4  ILSDME S RW06(228)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-5  ILSDME SMES RW06(221)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28184	3	I06-6  ILSDME SMES RW06(228)	LIEO	11300	2005216		USN	IT	200508	T	6000		
IT28829	2	BOA    BOA 5S 5U GAT	LIPX	15300	2006075	1	USAF	ITAF	200603	T	6000		
IT28829	2	FRRRA  FERRARA 5S5U(ATC) GAT	LIPX	15300	2006075	1	USAF	ITAF	200603	T	6000		
IT28829	2	LEGLO  LEGLO 5S 5U GAT	LIPX	15300	2006075	1	USAF	ITAF	200603	T	6000		
IT28829	3	I04    VORTAC/ILS RW04	LIPX		2006075	1	USAF	ITAF	200603	T	6000		
IT28829	3	T04    HI TACAN RW04	LIPX	15300	2006075	1	USAF	ITAF	200603	T	6000		
IT31033	3	N13    NDB RW13	LIPR	11500	2006075	1	USAF	IT	200603	T	6000		
IT39027	2	AML5H  AMLON5H	LIPY		2005048		USN	IT	200502	T	6000		
IT39027	2	ASD5H  ASDOR5H	LIPY		2005048		USN	IT	200502	T	6000		
IT39027	2	LEO5H  LEONN5H	LIPY		2005048		USN	IT	200502	T	6000		
IT39027	2	LIS5H  LISKO5H	LIPY		2005048		USN	IT	200502	T	6000		
IT39027	2	NUT5H  NUTRO5H	LIPY		2005048		USN	IT	200502	T	6000		
IT39027	3	I22-1  ILSDME P RW22	LIPY		2005048		USN	ITAF	200502	T	6000		
IT39027	3	I22-2  ILS/DME S RW22	LIPY		2005048		USN	ITAF	200502	T	6000		
IT39027	3	Q22-1  L(NDB)/DMESRW22(005 )	LIPY		2005048		USN	ITAF	200502	T	6000		
IT39027	3	Q22-2  L(NDB)/DMESRW22(017 )	LIPY		2005048		USN	ITAF	200502	T	6000		
IT39027	3	Q22-3  L(NDB)/DMEP RW22(051)	LIPY		2005048		USN	ITAF	200509	T	6000		
IT39027	3	Q22-4  L(NDB)/DMEP RW22(039)	LIPY		2005048		USN	ITAF	200509	T	6000		
IT39027	3	T22-1  TACAN RW22	LIPY		2005048		USN	ITAF	200502	T	6000		
IT39027	3	T22-2  HI TACAN RW22	LIPY	11300	2005048		USN	ITAF	200502	T	6000		
IT41860	2	GOLF3	LIPL	15500	2006075		USAF	IT	200603	T	6000		
IT41860	3	T31    TACAN RW31	LIPL		2006075	1	USAF	IT	200603	T	6000		
IT44286	2	BERO5A BEROK5A	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	BERO5C BEROK5C	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	ELBA5A	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	ELBA5C	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	FIRE5A FIRENZE5A	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	FIRE5B FIRENZE5B	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	FIRE5C FIRENZE5C	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	FIRE5D FIRENZE5D	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	SPEZ5A SPEZI5A	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	2	SPEZ5C SPEZI5C	LIRP	09200	2006075		USAF	ITAF	200603	T	5000		
IT44286	3	I04R   ILS P RW04R	LIRP	09200	2006075	2	USAF	IT	200603	T	5000		
IT44286	3	T04R-H HI TACAN RW04R	LIRP	09200	2006075	1	USAF	ITAF	200603	T	5000		
IT45105	3	T06    TACAN RW06	LIRM	11600	2006075	1	USAF	ITAF	200603	T	8000		
IT46398	3	I07    ILS RW07	LIPH		2006075	12	USA	IT	200603	T	6000		
IT49908	2	RIV1B  RIVOLTO1B(TACAN)	LIPI	14500	2006075		USAF	ITAF	200603	T	7000		
IT49908	3	T06    TACAN 1 RW06	LIPI	14500	2006075	1	USAF	ITAF	200603	T	7000		
IT49908	3	T06-H  HI TACAN 1 RW06	LIPI	14500	2006075	1	USAF	ITAF	200603	T	7000		
IT49911	2	ADR1A  ADRIATICA 1A	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	2	ADRI1  ADRIATICA 1	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	2	CHI7C  CHIOGGIA7C	LIPA	14900	2006075	1	USAF	ITAF	200603	T	7000		
IT49911	2	CHIO7  CHIOGGIA7	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	2	VIC6B  VICENZA6B	LIPA	14900	2006075	1	USAF	ITAF	200603	T	7000		
IT49911	2	VICE6  VICENZA6	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	3	I05    ILS/DME RW05	LIPA	14900	2006075	2	USAF	ITAF	200603	T	7000		
IT49911	3	I05-H  HI ILS/DME RW05	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	3	T05-1  TACAN RW05	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT49911	3	T05-2  HI TACAN RW05	LIPA	14900	2006075		USAF	ITAF	200603	T	7000		
IT51966	2	CAT5A  CATANIA5A	LICR		2006019		USN	IT	200601	T	7000		
IT51966	2	CAT5C  CATANIA5C	LICR		2006019		USN	IT	200601	T	7000		
IT51966	2	CAT6B  CATANIA6B	LICR		2006019		USN	IT	200601	T	7000		
IT51966	2	PIG5A  PIGER5A	LICR		2006019		USN	IT	200601	T	7000		
IT51966	2	PIG6B  PIGER6B	LICR		2006019		USN	IT	200601	T	7000		
IT51966	3	D15-1  VORDME P RW15	LICR		2006019		USN	IT	200601	T	7000		
IT51966	3	D15-3  VORDME S RW15	LICR		2006019		USN	IT	200601	T	7000		
IT51966	3	F33    NDBDME 17 RW33 CIRC	LICR		2006019		USN	IT	200601	T	7000		
IT51966	3	L33    LLZ/DME 17 RW33 CIRC	LICR		2006019		USN	IT	200601	T	7000		
IT52422	2	CAR6A  CARBONARA6A	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	CAR6B  CARBONARA6B	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	CAR6C  CARBONARA6C	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	CAR6D  CARBONARA6D	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	CAR6E  CARBONARA6E	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	KOV6A  KOVAS6A	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	KOV6B  KOVAS6B	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	KOV6C  KOVAS6C	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	KOV6D  KOVAS6D	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	2	KOV6E  KOVAS6E	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	3	D14    VORDME RW14	LIEE		2006075		USN	IT	200603	T	6000		
IT52422	3	I32-1  ILS-P RW32	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	3	I32-3  TACAN/ILS RW32	LIEE	08400	2006075		USN	ITAF	200603	T	6000		
IT52422	3	I32-5  ILS-S RW32	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT52422	3	T32    TACAN RW32	LIEE	08400	2006075		USN	IT	200603	T	6000		
IT53112	1	APVR1A APVAR 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	APVR1B APVAR 1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	APVR1C APVAR 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	APVR2D APVAR 2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CDC1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CDC2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CRN1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CRN1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CRN1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	CRN2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	DELK1A DELIK 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	DELK1B DELIK 1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	DELK1C DELIK 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	PIGR1A PIGER 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	PIGR1C PIGER 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	PIGR2D PIGER 2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	RAPS1A RAPIS 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	RAPS1B RAPIS 1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	RAPS1C RAPIS 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	RCA1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	RCA1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOBR1A SOBRI 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOBR1C SOBRI 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOBR2D SOBRI 2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOMS1A SOMAS 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOMS1B SOMAS 1B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOMS1C SOMAS 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	SOMS2D SOMAS 2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	VULK1A VULKA 1A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	VULK1C VULKA 1C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	1	VULK2D VULKA 2D	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	AGN5A  AGNIS5A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	CDC5A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	CDC5B	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	CDC5C	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	EVI5A  EVINO5A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	2	PIG5A  PIGER5A	LICA		2006019		USN	IT	200601	T	6000		
IT53112	2	RCA5A	LICA		2005160		USN	IT	200506	T	6000		
IT53112	3	D10    VORDME RW10	LICA		2005160		USN	IT	200506	T	6000		
IT53112	3	D28    VORDME RW28	LICA		2005160		USN	IT	200506	T	6000		
IT53112	3	I28    ILS P RW28	LICA		2005160		USN	IT	200506	T	6000		
IT63689	3	D22L   VORDME RW22L	LIPZ		2004190		USA	IT	200407		6000		
IT65779	1	BRD1A  BRD1A,1B,ROBOT1A	LIBG		2003219		USN	ITAF	200308	T	4000		
IT65779	2	BRI5A  BRINDISI5A	LIBG		2003135		USN	ITAF	200305	T	4000		
IT65779	2	BRI5B  BRINDISI5B	LIBG		2003135		USN	ITAF	200305	T	4000		
IT65779	2	ROB5A  ROBOT5A	LIBG		2003135		USN	ITAF	200305	T	4000		
IT65779	3	N35    L RW35	LIBG		2004218		USN	ITAF	200408	T	4000		
IT66175	3	D08    VORDME RW08	LICD	05200	2004274		USN	IT	200410	T	3000		
IT66175	3	D26    VORDME RW26	LICD	05200	2004274		USN	IT	200410	T	3000		
IT66175	3	Q26    NDBDME RW26	LICD	05200	2004274		USN	IT	200410	T	3000		
IT71626	1	AMS1A  AMSOR1A	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	PNZ1C	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	PNZ1D	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	POM2A	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	POM2D	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	SOR1C	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	SOR1D	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	SOR2A	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	SOR2B	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	TEA1A	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	TEA1B	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	TEA1C	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	1	TEA1D	LIRN		2006075		USN	ITAF	200603	T	8000		
IT71626	2	PON6A  PONZA6A	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	PON6B  PONZA6B	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	PON6C  PONZA6C	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	PON6D  PONZA6D	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	TEA6A  TEANO6A	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	TEA6B  TEANO6B	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	2	TEA6C  TEANO6C	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	D06    VORDME RW06	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	D24-P  VORDME P RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	D24-S1 VORDME RW24(140KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	D24-S2 VORDME RW24(210KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	I24-P  ILS-P RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	I24-Q  ILS-Q RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	I24-S  ILS-S RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	I24-T1 ILS-T RW24(140KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	I24-T2 ILS-T RW24(210KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	L24-P  LLZ/DME-P RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	L24-Q  LLZ/DME-Q RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	L24-S  LLZ/DME-S RW24	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	L24-T1 LLZ/DME-T RW24(140KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	L24-T2 LLZ/DME-T RW24(210KT)	LIRN	12000	2006075		USN	ITAF	200603	T	8000		
IT71626	3	Q24-1  NDBDME RW24(140KT)	LIRN	12000	2005160		USN	ITAF	200506	T	8000		
IT71626	3	Q24-2  NDBDME RW24(210KT)	LIRN	12000	2005160		USN	ITAF	200506	T	8000		
IT72273	3	I12    ILS RW12	LIPC		2006075		USA	ITAF	200603	T	6000		
IT72273	3	T12    TACAN RW12	LIPC		2006075		USA	ITAF	200603	T	6000		
IT72564	2	BOA5L	LIPE		2004218		USA	IT	200408	T	6000		
IT72564	2	BOA5M	LIPE		2004218		USA	IT	200408	T	6000		
IT72564	2	FER5L	LIPE		2004218		USA	IT	200408	T	6000		
IT72564	2	FER5M	LIPE		2004218		USA	IT	200408	T	6000		
IT72564	3	I12    ILS T RW12	LIPE		2004274		USA	IT	200410	T	6000		
